created_at=>2011-01-19 03:52:14 UTC,title=>Bear mountain flash cashflow,updated_at=>2011-01-19 03:52:14 UTC,id=>409,day=>,upload_file_name=>fp_10_02_02_bear_mountain_flash_cashFlow.jpg,upload_file_size=>129847,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_10_02_02_bear_mountain_flash_cashFlow.jpg,tags=>Day 2; 
created_at=>2011-01-19 03:52:14 UTC,title=>Flash integrated financial statements,updated_at=>2011-01-19 03:52:14 UTC,id=>410,day=>,upload_file_name=>fp_10_03_01_flash_integrated_financial_statements.jpg,upload_file_size=>176356,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_10_03_01_flash_integrated_financial_statements.jpg,tags=>Day 2; 
created_at=>2011-01-19 05:43:56 UTC,title=>Bp logo,updated_at=>2011-02-03 04:47:22 UTC,id=>411,day=>16,upload_file_name=>fp_16_04_02_BP_logo.JPG,upload_file_size=>37926,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_16_04_02_BP_logo.JPG,tags=>Day 8; Unit 16; Brand Vulnerability
created_at=>2011-01-19 05:43:56 UTC,title=>Logo goldman sachs,updated_at=>2011-02-03 04:47:22 UTC,id=>412,day=>16,upload_file_name=>fp_16_04_02_logo_goldman_sachs.jpg,upload_file_size=>46254,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_16_04_02_logo_goldman_sachs.jpg,tags=>Day 8; Unit 16; Brand Vulnerability
created_at=>2011-01-19 05:51:44 UTC,title=>Bear mountain flash balancesheet,updated_at=>2011-01-19 05:51:44 UTC,id=>413,day=>,upload_file_name=>fp_09_03_02_bear_mountain_flash_balanceSheet.jpg,upload_file_size=>143066,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_03_02_bear_mountain_flash_balanceSheet.jpg,tags=>Day 8; 
created_at=>2011-01-19 22:10:03 UTC,title=>Mckinsey quote,updated_at=>2011-02-03 04:47:22 UTC,id=>414,day=>27,upload_file_name=>fp_27_04_02_mckinsey+quote.jpg,upload_file_size=>13780,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_04_02_mckinsey+quote.jpg,tags=>Day 14; Unit 27; Enterprise Valuation Wrap
created_at=>2011-01-20 03:54:00 UTC,title=>101743055 47,updated_at=>2011-01-20 03:54:00 UTC,id=>415,day=>,upload_file_name=>101743055_47.jpg,upload_file_size=>150456,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/101743055_47.jpg,tags=>Day 14; 
created_at=>2011-01-20 03:54:00 UTC,title=>106535981 47,updated_at=>2011-01-20 03:54:00 UTC,id=>416,day=>,upload_file_name=>106535981_47.jpg,upload_file_size=>154874,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/106535981_47.jpg,tags=>Day 14; 
created_at=>2011-01-20 03:54:00 UTC,title=>79190348 47,updated_at=>2011-01-20 03:54:00 UTC,id=>417,day=>,upload_file_name=>79190348_47.jpg,upload_file_size=>178879,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/79190348_47.jpg,tags=>Day 14; 
created_at=>2011-01-20 03:54:00 UTC,title=>86388476 47,updated_at=>2011-01-20 03:54:00 UTC,id=>418,day=>,upload_file_name=>86388476_47.jpg,upload_file_size=>84037,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/86388476_47.jpg,tags=>Day 14; 
created_at=>2011-01-20 03:54:00 UTC,title=>92281278 47,updated_at=>2011-01-20 03:54:00 UTC,id=>419,day=>,upload_file_name=>92281278_47.jpg,upload_file_size=>74925,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/92281278_47.jpg,tags=>Day 14; 
created_at=>2011-01-20 03:54:01 UTC,title=>Excel danielle-aubert-excel3,updated_at=>2011-02-03 04:47:22 UTC,id=>420,day=>13,upload_file_name=>fp_excel_Danielle-Aubert-Excel3.gif,upload_file_size=>38725,upload_content_type=>image/gif,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_excel_Danielle-Aubert-Excel3.gif,tags=>Day 7; Unit 13; Useful Excel Functions
created_at=>2011-01-20 03:54:01 UTC,title=>Sb10068167b-001 47,updated_at=>2011-01-20 03:54:01 UTC,id=>421,day=>,upload_file_name=>sb10068167b-001_47.jpg,upload_file_size=>45507,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/sb10068167b-001_47.jpg,tags=>Day 7; 
created_at=>2011-01-20 04:19:50 UTC,title=>Art by  pixelfreak,updated_at=>2011-01-20 04:21:14 UTC,id=>422,day=>,upload_file_name=>fp_art_by_+pixelfreak.jpg,upload_file_size=>161257,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_art_by_+pixelfreak.jpg,tags=>Day 7; 
created_at=>2011-01-20 04:19:51 UTC,title=>Aubert-web-excel-drawing,updated_at=>2011-02-03 04:47:22 UTC,id=>423,day=>13,upload_file_name=>fp_aubert-web-excel-drawing.png,upload_file_size=>22790,upload_content_type=>image/png,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_aubert-web-excel-drawing.png,tags=>Day 7; Unit 13; Useful Excel Functions
created_at=>2011-01-20 04:19:51 UTC,title=>Aubert arte-excel,updated_at=>2011-02-03 04:47:22 UTC,id=>424,day=>13,upload_file_name=>fp_aubert_arte-excel.jpg,upload_file_size=>32742,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_aubert_arte-excel.jpg,tags=>Day 7; Unit 13; Useful Excel Functions
created_at=>2011-01-20 04:19:51 UTC,title=>Aubert heart,updated_at=>2011-01-20 04:19:51 UTC,id=>425,day=>,upload_file_name=>fp_aubert_heart.gif,upload_file_size=>57886,upload_content_type=>image/gif,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_aubert_heart.gif,tags=>Day 7; 
created_at=>2011-01-20 04:19:51 UTC,title=>Aubert squares,updated_at=>2011-02-03 04:47:22 UTC,id=>426,day=>13,upload_file_name=>fp_aubert_squares.gif,upload_file_size=>24339,upload_content_type=>image/gif,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_aubert_squares.gif,tags=>Day 7; Unit 13; Useful Excel Functions
created_at=>2011-01-20 04:19:51 UTC,title=>Aubertmore,updated_at=>2011-02-03 04:47:22 UTC,id=>427,day=>13,upload_file_name=>fp_aubertmore.jpg,upload_file_size=>732414,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_aubertmore.jpg,tags=>Day 7; Unit 13; Useful Excel Functions
created_at=>2011-01-20 04:19:51 UTC,title=>Rainbow aubert,updated_at=>2011-02-03 04:47:22 UTC,id=>428,day=>13,upload_file_name=>fp_rainbow_aubert.gif,upload_file_size=>61278,upload_content_type=>image/gif,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_rainbow_aubert.gif,tags=>Day 7; Unit 13; Useful Excel Functions
created_at=>2011-01-20 04:54:41 UTC,title=>Australian building,updated_at=>2011-02-03 04:47:22 UTC,id=>429,day=>31,upload_file_name=>fp_australian_building.jpg,upload_file_size=>150456,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_australian_building.jpg,tags=>Day 16; Unit 31
created_at=>2011-01-20 04:54:41 UTC,title=>Cigarettes money graph,updated_at=>2011-02-03 04:47:22 UTC,id=>430,day=>31,upload_file_name=>fp_cigarettes_money_graph.jpg,upload_file_size=>45507,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_cigarettes_money_graph.jpg,tags=>Day 16; Unit 31
created_at=>2011-01-20 04:54:41 UTC,title=>Field lighter strips,updated_at=>2011-01-20 04:56:03 UTC,id=>431,day=>,upload_file_name=>fp_field_lighter_strips.jpg,upload_file_size=>74925,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_field_lighter_strips.jpg,tags=>Day 16; 
created_at=>2011-01-20 04:54:41 UTC,title=>Field squares,updated_at=>2011-01-20 04:57:42 UTC,id=>432,day=>,upload_file_name=>fp_field_squares.jpg,upload_file_size=>84037,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_field_squares.jpg,tags=>Day 16; 
created_at=>2011-01-20 04:54:41 UTC,title=>Field strips,updated_at=>2011-01-20 04:56:26 UTC,id=>433,day=>,upload_file_name=>fp_field_strips.jpg,upload_file_size=>178879,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_field_strips.jpg,tags=>Day 16; 
created_at=>2011-01-20 04:54:41 UTC,title=>Gridded buidling,updated_at=>2011-02-03 04:47:22 UTC,id=>434,day=>31,upload_file_name=>fp_gridded_buidling.jpg,upload_file_size=>154874,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_gridded_buidling.jpg,tags=>Day 16; Unit 31
created_at=>2011-01-20 06:05:15 UTC,title=>Drawers organization,updated_at=>2011-01-20 06:05:15 UTC,id=>435,day=>,upload_file_name=>fp_drawers_organization.jpg,upload_file_size=>659256,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_drawers_organization.jpg,tags=>Day 16; 
created_at=>2011-01-20 06:05:15 UTC,title=>Farm fields1,updated_at=>2011-01-20 06:05:15 UTC,id=>436,day=>,upload_file_name=>fp_farm_fields1.jpg,upload_file_size=>872835,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_farm_fields1.jpg,tags=>Day 16; 
created_at=>2011-01-20 06:05:15 UTC,title=>Farm fields 2,updated_at=>2011-01-20 06:06:53 UTC,id=>437,day=>,upload_file_name=>fp_farm_fields_2.jpg,upload_file_size=>3243408,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_farm_fields_2.jpg,tags=>Day 16; 
created_at=>2011-01-20 06:05:15 UTC,title=>Under hood,updated_at=>2011-01-20 06:17:16 UTC,id=>438,day=>,upload_file_name=>fp_under_hood.jpg,upload_file_size=>1168023,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_under_hood.jpg,tags=>Day 16; 
created_at=>2011-01-20 16:36:14 UTC,title=>Iphone hand,updated_at=>2011-02-03 04:47:22 UTC,id=>439,day=>25,upload_file_name=>fp_25_02_03_iphone_hand.jpg,upload_file_size=>57743,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_02_03_iphone_hand.jpg,tags=>Day 13; Unit 25; Apple iPhone
created_at=>2011-01-20 16:36:14 UTC,title=>Steve and apps,updated_at=>2011-02-03 04:47:22 UTC,id=>440,day=>25,upload_file_name=>fp_25_03_01_steve_and_apps.jpg,upload_file_size=>54697,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_03_01_steve_and_apps.jpg,tags=>Day 13; Unit 25; Sensitivity Analysis
created_at=>2011-01-20 16:36:14 UTC,title=>Next challenge,updated_at=>2011-02-03 04:47:23 UTC,id=>441,day=>25,upload_file_name=>fp_25_04_01_next_challenge.jpg,upload_file_size=>23363,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_04_01_next_challenge.jpg,tags=>Day 13; Unit 25; Forecasting Review
created_at=>2011-01-20 16:36:14 UTC,title=>Telescope,updated_at=>2011-02-03 04:47:22 UTC,id=>442,day=>25,upload_file_name=>fp_25_04_01_telescope.jpg,upload_file_size=>521767,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_04_01_telescope.jpg,tags=>Day 13; Unit 25; Forecasting Review
created_at=>2011-01-20 16:36:14 UTC,title=>Icar,updated_at=>2011-02-03 04:47:23 UTC,id=>443,day=>25,upload_file_name=>fp_25_04_02_icar.jpg,upload_file_size=>532972,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_04_02_icar.jpg,tags=>Day 13; Unit 25; Fresh Apples
created_at=>2011-01-20 20:15:05 UTC,title=>Fo 27 01 01 financeincontext e,updated_at=>2011-01-20 20:15:05 UTC,id=>444,day=>,upload_file_name=>fo_27_01_01_financeincontext_e.jpg,upload_file_size=>72112,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fo_27_01_01_financeincontext_e.jpg,tags=>Day 13; 
created_at=>2011-01-20 20:23:23 UTC,title=>Finance in context crop,updated_at=>2011-02-03 04:47:23 UTC,id=>445,day=>27,upload_file_name=>fp_27_01_01_finance_in_context_crop.jpg,upload_file_size=>75506,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_01_01_finance_in_context_crop.jpg,tags=>Day 14; Unit 27
created_at=>2011-01-20 23:24:09 UTC,title=>Apple hq ,updated_at=>2011-02-03 04:47:23 UTC,id=>446,day=>27,upload_file_name=>fp_27_01_02_apple_HQ_.jpg,upload_file_size=>3699425,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_01_02_apple_HQ_.jpg,tags=>Day 14; Unit 27; Weighted Average Cost of Capital (WACC)
created_at=>2011-01-20 23:24:09 UTC,title=>Hong kong,updated_at=>2011-02-03 04:47:23 UTC,id=>447,day=>27,upload_file_name=>fp_27_02_02_hong+kong.jpg,upload_file_size=>672978,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_02_02_hong+kong.jpg,tags=>Day 14; Unit 27; Discounted Cash Flows Example
created_at=>2011-01-20 23:24:09 UTC,title=>Shanghi,updated_at=>2011-02-03 04:47:23 UTC,id=>448,day=>27,upload_file_name=>fp_27_02_02_shanghi.jpg,upload_file_size=>977517,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_02_02_shanghi.jpg,tags=>Day 14; Unit 27; Discounted Cash Flows Example
created_at=>2011-01-20 23:24:09 UTC,title=>Financial analysis,updated_at=>2011-02-03 04:47:23 UTC,id=>449,day=>27,upload_file_name=>fp_27_02_03_financial_analysis.jpg,upload_file_size=>669174,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_02_03_financial_analysis.jpg,tags=>Day 14; Unit 27; Team Analysis
created_at=>2011-01-20 23:24:09 UTC,title=>Apple infection,updated_at=>2011-02-03 04:47:23 UTC,id=>450,day=>27,upload_file_name=>fp_27_04_01_apple_infection.jpg,upload_file_size=>147729,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_04_01_apple_infection.jpg,tags=>Day 14; Unit 27
created_at=>2011-01-20 23:24:09 UTC,title=>Jobs colorful,updated_at=>2011-02-03 04:47:23 UTC,id=>451,day=>27,upload_file_name=>fp_27_04_01_jobs_colorful.jpg,upload_file_size=>2203623,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_04_01_jobs_colorful.jpg,tags=>Day 14; Unit 27
created_at=>2011-01-20 23:24:09 UTC,title=>Stock exchange,updated_at=>2011-01-20 23:24:09 UTC,id=>452,day=>,upload_file_name=>fp_27_04_02_stock_exchange.jpg,upload_file_size=>206030,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_04_02_stock_exchange.jpg,tags=>Day 14; 
created_at=>2011-01-20 23:24:09 UTC,title=>Networking cover,updated_at=>2011-02-03 04:47:23 UTC,id=>453,day=>39,upload_file_name=>fp_39_03_01_Networking_Cover.jpg,upload_file_size=>81239,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_39_03_01_Networking_Cover.jpg,tags=>Day 20; Unit 39
created_at=>2011-01-21 03:58:28 UTC,title=>Step1 image1,updated_at=>2011-01-21 08:06:56 UTC,id=>454,day=>,upload_file_name=>fp_08_02_01_step1_image1.jpg,upload_file_size=>38495,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step1_image1.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:28 UTC,title=>Step1 image2,updated_at=>2011-01-21 08:09:38 UTC,id=>455,day=>,upload_file_name=>fp_08_02_01_step1_image2.jpg,upload_file_size=>33167,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step1_image2.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:28 UTC,title=>Step2 image1,updated_at=>2011-01-21 08:12:56 UTC,id=>456,day=>,upload_file_name=>fp_08_02_01_step2_image1.jpg,upload_file_size=>74019,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step2_image1.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:28 UTC,title=>Step2 image2,updated_at=>2011-01-21 08:13:40 UTC,id=>457,day=>,upload_file_name=>fp_08_02_01_step2_image2.jpg,upload_file_size=>95399,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step2_image2.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:28 UTC,title=>Step3 image1,updated_at=>2011-01-21 08:14:31 UTC,id=>458,day=>,upload_file_name=>fp_08_02_01_step3_image1.jpg,upload_file_size=>34002,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step3_image1.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:28 UTC,title=>Step3 image2,updated_at=>2011-01-21 08:15:09 UTC,id=>459,day=>,upload_file_name=>fp_08_02_01_step3_image2.jpg,upload_file_size=>38527,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step3_image2.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:28 UTC,title=>Step3 image3,updated_at=>2011-01-21 08:15:44 UTC,id=>460,day=>,upload_file_name=>fp_08_02_01_step3_image3.jpg,upload_file_size=>24708,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step3_image3.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:28 UTC,title=>Step3 image2,updated_at=>2011-01-21 03:58:28 UTC,id=>461,day=>,upload_file_name=>fp_08_02_step3_image2.jpg,upload_file_size=>38527,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_step3_image2.jpg,tags=>Day 20; 
created_at=>2011-01-21 03:58:30 UTC,title=>Fullbridge team project,updated_at=>2011-01-21 03:59:26 UTC,id=>462,day=>,upload_file_name=>fp_23_fullbridge+team+project.jpg,upload_file_size=>43787,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_23_fullbridge+team+project.jpg,tags=>Day 20; 
created_at=>2011-01-21 04:29:07 UTC,title=>Fullbridge team project static,updated_at=>2011-01-21 04:36:26 UTC,id=>463,day=>,upload_file_name=>fp_23_fullbridge+team+project+static.jpg,upload_file_size=>34588,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_23_fullbridge+team+project+static.jpg,tags=>Day 20; 
created_at=>2011-01-21 20:02:22 UTC,title=>Step1 image1 new,updated_at=>2011-02-03 04:47:23 UTC,id=>464,day=>8,upload_file_name=>fp_08_02_01_step1_image1_NEW.jpg.jpg,upload_file_size=>76288,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step1_image1_NEW.jpg.jpg,tags=>Day 4; Unit 8
created_at=>2011-01-21 20:02:22 UTC,title=>Step1 image2 new,updated_at=>2011-02-03 04:47:23 UTC,id=>465,day=>8,upload_file_name=>fp_08_02_01_step1_image2_NEW.jpg.jpg,upload_file_size=>88576,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step1_image2_NEW.jpg.jpg,tags=>Day 4; Unit 8; Introduction to the HBS Spreadsheet Modeling Tutorial
created_at=>2011-01-21 20:02:22 UTC,title=>Step2 image1 new,updated_at=>2011-02-03 04:47:23 UTC,id=>466,day=>8,upload_file_name=>fp_08_02_01_step2_image1_NEW.jpg.jpg,upload_file_size=>162816,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step2_image1_NEW.jpg.jpg,tags=>Day 4; Unit 8; Introduction to the HBS Spreadsheet Modeling Tutorial
created_at=>2011-01-21 20:02:22 UTC,title=>Step2 image2 new,updated_at=>2011-02-03 04:47:23 UTC,id=>467,day=>8,upload_file_name=>fp_08_02_01_step2_image2_NEW.jpg.jpg,upload_file_size=>181760,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step2_image2_NEW.jpg.jpg,tags=>Day 4; Unit 8; Introduction to the HBS Spreadsheet Modeling Tutorial
created_at=>2011-01-21 20:02:22 UTC,title=>Step3 image1 new,updated_at=>2011-02-03 04:47:23 UTC,id=>468,day=>8,upload_file_name=>fp_08_02_01_step3_image1_NEW.jpg.jpg,upload_file_size=>77312,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step3_image1_NEW.jpg.jpg,tags=>Day 4; Unit 8
created_at=>2011-01-21 20:02:22 UTC,title=>Step3 image2 new,updated_at=>2011-02-03 04:47:23 UTC,id=>469,day=>8,upload_file_name=>fp_08_02_01_step3_image2_NEW.jpg.jpg,upload_file_size=>120832,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_08_02_01_step3_image2_NEW.jpg.jpg,tags=>Day 4; Unit 8; Introduction to the HBS Spreadsheet Modeling Tutorial
created_at=>2011-01-21 20:02:24 UTC,title=>Fullbridge program team project,updated_at=>2011-02-03 04:47:23 UTC,id=>470,day=>19,upload_file_name=>fp_19_fullbridge+program+team+project.jpg,upload_file_size=>37917,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_19_fullbridge+program+team+project.jpg,tags=>Day 10; Unit 19; Submission & Feedback; Team Project Presentations; Submission & Feedback; Making an Emotional Connection; Submission & Feedback
created_at=>2011-01-21 20:02:25 UTC,title=>Market value vs your company,updated_at=>2011-02-03 04:47:23 UTC,id=>471,day=>27,upload_file_name=>fp_27_04_02_market_value+vs+your+company.jpg,upload_file_size=>528107,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_27_04_02_market_value+vs+your+company.jpg,tags=>Day 14; Unit 27
created_at=>2011-01-21 20:02:25 UTC,title=>Jbonds,updated_at=>2011-02-03 04:47:23 UTC,id=>472,day=>28,upload_file_name=>fp_28_01_01_jbonds.jpg,upload_file_size=>322570,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_01_01_jbonds.jpg,tags=>Day 14; Unit 28; Introduction to Capital Markets
created_at=>2011-01-21 20:02:25 UTC,title=>Jking kong,updated_at=>2011-02-17 15:17:05 UTC,id=>473,day=>,upload_file_name=>fp_28_01_01_jking+kong.jpg,upload_file_size=>33580,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_01_01_jking+kong.jpg,tags=>Day 14; 
created_at=>2011-01-21 20:02:25 UTC,title=>Junkbond,updated_at=>2011-02-03 04:47:23 UTC,id=>474,day=>28,upload_file_name=>fp_28_01_01_junkbond.jpg,upload_file_size=>49385,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_01_01_junkbond.jpg,tags=>Day 14; Unit 28; Introduction to Capital Markets
created_at=>2011-01-21 21:02:55 UTC,title=>Usbwelcomeintroimage,updated_at=>2011-02-03 04:47:23 UTC,id=>475,day=>0,upload_file_name=>fp_00_01_02_USBwelcomeIntroImage.jpg,upload_file_size=>50697,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_00_01_02_USBwelcomeIntroImage.jpg,tags=>Unit 0; Set Up: 3 Steps
created_at=>2011-01-21 21:02:56 UTC,title=>Fullbridge project team leader tasks,updated_at=>2011-01-21 21:02:56 UTC,id=>476,day=>,upload_file_name=>fp_19_01_02_fullbridge+project_team+leader+tasks.png,upload_file_size=>101572,upload_content_type=>image/png,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_19_01_02_fullbridge+project_team+leader+tasks.png,tags=>
created_at=>2011-01-21 21:02:57 UTC,title=>King kong,updated_at=>2011-01-21 21:54:15 UTC,id=>477,day=>,upload_file_name=>fp_28_03_01_king+kong.jpg,upload_file_size=>53398,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_03_01_king+kong.jpg,tags=>
created_at=>2011-01-21 23:07:43 UTC,title=>Stock charts,updated_at=>2011-02-03 04:47:23 UTC,id=>478,day=>28,upload_file_name=>fp_28_03_01_stock+charts.jpg,upload_file_size=>695543,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_03_01_stock+charts.jpg,tags=>Day 14; Unit 28; Landscape-Financial Institutions
created_at=>2011-01-21 23:07:43 UTC,title=>Stock page,updated_at=>2011-02-03 04:47:24 UTC,id=>479,day=>28,upload_file_name=>fp_28_03_02_stock+page.jpg,upload_file_size=>488816,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_03_02_stock+page.jpg,tags=>Day 14; Unit 28; Landscape-Financial Professionals
created_at=>2011-01-21 23:07:43 UTC,title=>Bear and bull,updated_at=>2011-01-21 23:07:43 UTC,id=>480,day=>,upload_file_name=>fp_28_04_01_bear+and+bull.jpg,upload_file_size=>39665,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_04_01_bear+and+bull.jpg,tags=>Day 14; 
created_at=>2011-01-21 23:07:43 UTC,title=>Finance terms,updated_at=>2011-02-03 04:47:24 UTC,id=>481,day=>28,upload_file_name=>fp_28_04_01_finance+terms.jpg,upload_file_size=>813782,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_04_01_finance+terms.jpg,tags=>Day 14; Unit 28; Finance Decoded
created_at=>2011-01-21 23:07:43 UTC,title=>Crisis globe,updated_at=>2011-02-03 04:47:24 UTC,id=>482,day=>28,upload_file_name=>fp_28_04_02_crisis_globe.jpg,upload_file_size=>437272,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_28_04_02_crisis_globe.jpg,tags=>Day 14; Unit 28; Wrap
created_at=>2011-01-21 23:07:43 UTC,title=>Apple low angle,updated_at=>2011-01-21 23:07:43 UTC,id=>483,day=>,upload_file_name=>fp_29_02_02_apple+low+angle.jpg,upload_file_size=>75098,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_29_02_02_apple+low+angle.jpg,tags=>Day 14; 
created_at=>2011-01-21 23:28:48 UTC,title=>Gantt chart,updated_at=>2011-02-03 04:47:23 UTC,id=>484,day=>18,upload_file_name=>fp_18_03_01_Gantt+Chart.png,upload_file_size=>19757,upload_content_type=>image/png,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_18_03_01_Gantt+Chart.png,tags=>Day 9; Unit 18; Managing Project Tasks
