created_at=>2011-01-20 18:45:27 UTC,title=>Wacc calculator,updated_at=>2011-02-03 04:47:38 UTC,id=>2196,day=>27,quickload_header=>fp_27_01_02_,download_id=>30,download_type=>Excel,upload_url=>http://s3.amazonaws.com/fullbridge-excels/fp_27_01_02_WACC+Calculator.xls,upload_file_name=>fp_27_01_02_WACC+Calculator.xls,upload_file_size=>34304,upload_content_type=>application/vnd.ms-excel,tags=>Day 14; Unit 27; Weighted Average Cost of Capital (WACC)
created_at=>2011-01-20 19:39:48 UTC,title=>Youtubegoogle article,updated_at=>2011-02-03 04:47:38 UTC,id=>2243,day=>27,quickload_header=>fp_27_03_01_,download_id=>2203,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_27_03_01_YouTubeGoogle+Article.pdf,upload_file_name=>fp_27_03_01_YouTubeGoogle+Article.pdf,upload_file_size=>30645,upload_content_type=>application/pdf,tags=>Day 14; Unit 27; Alternatives
created_at=>2011-01-20 19:47:02 UTC,title=>Facebookmicrosoft article,updated_at=>2011-02-03 04:47:39 UTC,id=>2266,day=>27,quickload_header=>fp_27_03_01_,download_id=>2226,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_27_03_01_FacebookMicrosoft+Article.pdf,upload_file_name=>fp_27_03_01_FacebookMicrosoft+Article.pdf,upload_file_size=>35795,upload_content_type=>application/pdf,tags=>Day 14; Unit 27; Alternatives
created_at=>2011-01-20 20:48:54 UTC,title=>Appleinc 2009,updated_at=>2011-02-03 04:47:39 UTC,id=>2317,day=>25,quickload_header=>fp_25_02_03_,download_id=>36,download_type=>Excel,upload_url=>http://s3.amazonaws.com/fullbridge-excels/fp_25_02_03_AppleInc+2009.xls,upload_file_name=>fp_25_02_03_AppleInc+2009.xls,upload_file_size=>54272,upload_content_type=>application/vnd.ms-excel,tags=>Day 13; Unit 25; Apple iPhone
created_at=>2011-01-21 23:11:50 UTC,title=>Drucker managing oneself,updated_at=>2011-02-03 04:47:39 UTC,id=>2355,day=>18,quickload_header=>fp_18_02_04_,download_id=>2314,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_18_02_04_Drucker_managing_oneself.pdf,upload_file_name=>fp_18_02_04_Drucker_managing_oneself.pdf,upload_file_size=>202044,upload_content_type=>application/pdf,tags=>Day 9; Unit 18; Team Member Revisited
created_at=>2011-01-21 23:32:46 UTC,title=>Plan b intro and analogs,updated_at=>2011-02-03 04:47:39 UTC,id=>2371,day=>6,quickload_header=>fp_06_02_01_,download_id=>2330,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_06_02_01_Plan_B_Intro_and_Analogs.pdf,upload_file_name=>fp_06_02_01_Plan_B_Intro_and_Analogs.pdf,upload_file_size=>554013,upload_content_type=>application/pdf,tags=>Day 3; Unit 6; Analogs and Antilogs
created_at=>2011-01-25 21:17:09 UTC,title=>Causes  and current state of crisis,updated_at=>2011-03-09 05:40:00 UTC,id=>2523,day=>,quickload_header=>fp_29_02_01_,download_id=>2482,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_29_02_01_Causes_+and_current_state_of_crisis.pdf,upload_file_name=>fp_29_02_01_Causes_+and_current_state_of_crisis.pdf,upload_file_size=>148114,upload_content_type=>application/pdf,tags=>Day 3; ; Impact of the Crisis
created_at=>2011-02-01 14:37:40 UTC,title=>Friedman world is flat corrected,updated_at=>2011-02-03 04:47:40 UTC,id=>2525,day=>2,quickload_header=>fp_02_01_02_,download_id=>2484,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_02_01_02_Friedman_World_Is_Flat_Corrected.pdf,upload_file_name=>fp_02_01_02_Friedman_World_Is_Flat_Corrected.pdf,upload_file_size=>171443,upload_content_type=>application/pdf,tags=>Day 1; Unit 2; Globalization in Practice; Collective Performance; Globalization In Practice
created_at=>2011-02-01 15:16:56 UTC,title=>Economist an imperfect storm corrected,updated_at=>2011-02-03 04:47:40 UTC,id=>2552,day=>2,quickload_header=>fp_02_02_02_,download_id=>2511,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_02_02_02_economist_an_imperfect_storm_Corrected.pdf,upload_file_name=>fp_02_02_02_economist_an_imperfect_storm_Corrected.pdf,upload_file_size=>738029,upload_content_type=>application/pdf,tags=>Day 1; Unit 2; Contemporary Developments; Contemporary Developments
created_at=>2011-02-01 15:16:56 UTC,title=>Economist the dragon still roars corrected,updated_at=>2011-02-03 04:47:40 UTC,id=>2553,day=>2,quickload_header=>fp_02_02_02_,download_id=>2512,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_02_02_02_economist_the_dragon_still_roars_Corrected.pdf,upload_file_name=>fp_02_02_02_economist_the_dragon_still_roars_Corrected.pdf,upload_file_size=>814753,upload_content_type=>application/pdf,tags=>Day 1; Unit 2; Contemporary Developments; Contemporary Developments
created_at=>2011-02-01 15:50:56 UTC,title=>Nytimes gm soars in china corrected,updated_at=>2011-02-03 04:47:41 UTC,id=>2660,day=>2,quickload_header=>fp_02_02_03_,download_id=>2619,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_02_02_03_NYTIMES_GM_Soars_in_China_Corrected.pdf,upload_file_name=>fp_02_02_03_NYTIMES_GM_Soars_in_China_Corrected.pdf,upload_file_size=>608826,upload_content_type=>application/pdf,tags=>Day 1; Unit 2; Future Potential; Future Potential
created_at=>2011-02-03 15:04:01 UTC,title=>Senge discpline of teams abridged,updated_at=>2011-02-03 15:04:49 UTC,id=>2715,day=>,quickload_header=>fp_04_03_01_,download_id=>2674,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_04_03_01_Senge_Discpline_of_Teams_Abridged.pdf,upload_file_name=>fp_04_03_01_Senge_Discpline_of_Teams_Abridged.pdf,upload_file_size=>152589,upload_content_type=>application/pdf,tags=>Day 1; ; The Science Behind Effective Teams
created_at=>2011-02-04 22:20:54 UTC,title=>Gladwell entrepreneurs corrected2,updated_at=>2011-02-04 22:21:48 UTC,id=>2962,day=>,quickload_header=>fp_06_01_03_,download_id=>2921,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_06_01_03_gladwell_entrepreneurs_corrected2.pdf,upload_file_name=>fp_06_01_03_gladwell_entrepreneurs_corrected2.pdf,upload_file_size=>3063639,upload_content_type=>application/pdf,tags=>Day 1; ; Introduction
created_at=>2011-02-07 15:48:48 UTC,title=>Analogs blank framework,updated_at=>2011-02-07 16:07:09 UTC,id=>3043,day=>,quickload_header=>fp_06_02_03_,download_id=>6,download_type=>Doc,upload_url=>http://s3.amazonaws.com/fullbridge-docs/fp_06_02_03_analogs_blank_framework.doc,upload_file_name=>fp_06_02_03_analogs_blank_framework.doc,upload_file_size=>46592,upload_content_type=>application/msword,tags=>Day 1; ; Collaborate
created_at=>2011-02-08 15:05:56 UTC,title=>White space2,updated_at=>2011-02-08 15:07:07 UTC,id=>3079,day=>,quickload_header=>fp_07_01_02_,download_id=>3036,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_07_01_02_white_space2.pdf,upload_file_name=>fp_07_01_02_white_space2.pdf,upload_file_size=>3917456,upload_content_type=>application/pdf,tags=>Day 1; ; Disruptive Innovation
